DATA,MÊS,ANO,PRODUTO ,FORMA PGTO,QNTD,PRECO,TOTAL,Unnamed: 8,PRODUTO .1,PRECO.1
2022-02-07,Fevereiro,2022,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2022-02-07,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-07,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-07,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-07,Fevereiro,2022,Ração,Cartão de Crédito,1,123.57,123.57,,,
2022-02-08,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-08,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-08,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-08,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-08,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-08,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-08,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-08,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-08,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-08,Fevereiro,2022,Produtos Higiene,Cartão de Débito,2,95.51,191.02,,,
2022-02-09,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-09,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-09,Fevereiro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-02-09,Fevereiro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-02-09,Fevereiro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-02-09,Fevereiro,2022,Ração,PIX,4,123.57,494.28,,,
2022-02-09,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-09,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-10,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-10,Fevereiro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-02-10,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-10,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-10,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-11,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-11,Fevereiro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-02-11,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-11,Fevereiro,2022,Ração,Dinheiro,4,123.57,494.28,,,
2022-02-11,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-11,Fevereiro,2022,Ração,PIX,1,123.57,123.57,,,
2022-02-11,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-11,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-12,Fevereiro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-02-12,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-12,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-12,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-12,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-12,Fevereiro,2022,Ração,Cartão de Débito,4,123.57,494.28,,,
2022-02-12,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-12,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-12,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-12,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,2,95.51,191.02,,,
2022-02-13,Fevereiro,2022,Ração,Cartão de Crédito,2,123.57,247.14,,,
2022-02-13,Fevereiro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-02-13,Fevereiro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-02-13,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-13,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-13,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-14,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-14,Fevereiro,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-02-14,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-14,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-14,Fevereiro,2022,Ração,PIX,3,123.57,370.71,,,
2022-02-14,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-14,Fevereiro,2022,Ração,Cartão de Crédito,1,123.57,123.57,,,
2022-02-14,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-14,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-14,Fevereiro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-02-14,Fevereiro,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-02-14,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-14,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-15,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-15,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-15,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-15,Fevereiro,2022,Produtos Higiene,Cartão de Débito,2,95.51,191.02,,,
2022-02-15,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-15,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-15,Fevereiro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-02-15,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-15,Fevereiro,2022,Ração,PIX,1,123.57,123.57,,,
2022-02-15,Fevereiro,2022,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2022-02-16,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-16,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-16,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-16,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-16,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-16,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-16,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-16,Fevereiro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-02-16,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-16,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-16,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-16,Fevereiro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-02-17,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-17,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-17,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-17,Fevereiro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-02-17,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-17,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-17,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-17,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-18,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-18,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-18,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-18,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-18,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-18,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-18,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-18,Fevereiro,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-02-18,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-19,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-19,Fevereiro,2022,Ração,PIX,1,123.57,123.57,,,
2022-02-19,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-19,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-19,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-19,Fevereiro,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-02-19,Fevereiro,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-02-19,Fevereiro,2022,Ração,PIX,2,123.57,247.14,,,
2022-02-19,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-20,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-20,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-20,Fevereiro,2022,Brinquedos,Cartão de Débito,2,89.56,179.12,,,
2022-02-20,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-20,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-20,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-20,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-21,Fevereiro,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-02-21,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-21,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-21,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-21,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-21,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-21,Fevereiro,2022,Brinquedos,Dinheiro,2,89.56,179.12,,,
2022-02-21,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-22,Fevereiro,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-02-22,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-22,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-22,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-22,Fevereiro,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-02-22,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-22,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-22,Fevereiro,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-02-22,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-22,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-23,Fevereiro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-02-23,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-23,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-23,Fevereiro,2022,Ração,PIX,1,123.57,123.57,,,
2022-02-23,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-23,Fevereiro,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-02-23,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-23,Fevereiro,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-02-23,Fevereiro,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-02-24,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-24,Fevereiro,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-02-24,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-24,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-24,Fevereiro,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-02-24,Fevereiro,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-02-24,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-24,Fevereiro,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-02-25,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-25,Fevereiro,2022,Ração,PIX,1,123.57,123.57,,,
2022-02-25,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-25,Fevereiro,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-02-25,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-25,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-25,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-25,Fevereiro,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-02-25,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-26,Fevereiro,2022,Ração,PIX,4,123.57,494.28,,,
2022-02-26,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-26,Fevereiro,2022,Ração,PIX,4,123.57,494.28,,,
2022-02-26,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-26,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-27,Fevereiro,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-02-27,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-27,Fevereiro,2022,Ração,Cartão de Crédito,2,123.57,247.14,,,
2022-02-27,Fevereiro,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-02-27,Fevereiro,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-02-27,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-27,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-27,Fevereiro,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-02-27,Fevereiro,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-02-28,Fevereiro,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-02-28,Fevereiro,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-02-28,Fevereiro,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-02-28,Fevereiro,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-02-28,Fevereiro,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-01,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-01,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-01,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-01,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-01,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-01,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-01,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-01,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-01,Março,2022,Ração,Cartão de Crédito,3,123.57,370.71,,,
2022-03-01,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-01,Março,2022,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2022-03-02,Março,2022,Ração,Dinheiro,4,123.57,494.28,,,
2022-03-02,Março,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-03-02,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-02,Março,2022,Brinquedos,Cartão de Débito,2,89.56,179.12,,,
2022-03-02,Março,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-03-02,Março,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-02,Março,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-03-03,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-03,Março,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-03,Março,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-03-03,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-03,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-03,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-04,Março,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-03-04,Março,2022,Ração,PIX,4,123.57,494.28,,,
2022-03-04,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-04,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-04,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-04,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-04,Março,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-03-04,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-05,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-05,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-05,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-05,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-05,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-05,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-05,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-05,Março,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-03-05,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-06,Março,2022,Ração,PIX,3,123.57,370.71,,,
2022-03-06,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-06,Março,2022,Ração,PIX,4,123.57,494.28,,,
2022-03-06,Março,2022,Ração,Dinheiro,2,123.57,247.14,,,
2022-03-06,Março,2022,Ração,PIX,4,123.57,494.28,,,
2022-03-06,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-07,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-07,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-07,Março,2022,Ração,PIX,2,123.57,247.14,,,
2022-03-07,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-07,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-07,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-07,Março,2022,Brinquedos,PIX,2,89.56,179.12,,,
2022-03-08,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-08,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-08,Março,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-03-08,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-08,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-08,Março,2022,Produtos Higiene,Cartão de Débito,2,95.51,191.02,,,
2022-03-08,Março,2022,Ração,Dinheiro,4,123.57,494.28,,,
2022-03-08,Março,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-03-08,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-08,Março,2022,Brinquedos,PIX,1,89.56,89.56,,,
2022-03-08,Março,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-03-08,Março,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-03-08,Março,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-03-08,Março,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-03-08,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-08,Março,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-03-08,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-09,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-09,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-09,Março,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-03-09,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-09,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-09,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-09,Março,2022,Ração,PIX,1,123.57,123.57,,,
2022-03-09,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-10,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-10,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-10,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-10,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-10,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-10,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-11,Março,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-03-11,Março,2022,Produtos Higiene,PIX,1,95.51,95.51,,,
2022-03-11,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-11,Março,2022,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2022-03-11,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-11,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-11,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-11,Março,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-03-11,Março,2022,Ração,PIX,3,123.57,370.71,,,
2022-03-11,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-12,Março,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-03-12,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-12,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-12,Março,2022,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2022-03-12,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-12,Março,2022,Ração,Dinheiro,2,123.57,247.14,,,
2022-03-12,Março,2022,Casinhas,PIX,1,56.94,56.94,,,
2022-03-12,Março,2022,Brinquedos,PIX,2,89.56,179.12,,,
2022-03-12,Março,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-12,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-12,Março,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-13,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-13,Março,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-03-13,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-13,Março,2022,Produtos Higiene,PIX,2,95.51,191.02,,,
2022-03-13,Março,2022,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2022-03-13,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-13,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-13,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-14,Março,2022,Ração,Cartão de Débito,2,123.57,247.14,,,
2022-03-14,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-14,Março,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-03-15,Março,2022,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2022-03-15,Março,2022,Ração,Cartão de Crédito,4,123.57,494.28,,,
2022-03-15,Março,2022,Ração,Cartão de Crédito,2,123.57,247.14,,,
2022-03-15,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-15,Março,2022,Brinquedos,Dinheiro,1,89.56,89.56,,,
2022-03-15,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-15,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-15,Março,2022,Ração,Dinheiro,3,123.57,370.71,,,
2022-03-15,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-16,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-16,Março,2022,Casinhas,Dinheiro,1,56.94,56.94,,,
2022-03-16,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-16,Março,2022,Ração,PIX,4,123.57,494.28,,,
2022-03-16,Março,2022,Ração,PIX,3,123.57,370.71,,,
2022-03-16,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-16,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-16,Março,2022,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2022-03-16,Março,2022,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2022-03-16,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-16,Março,2022,Casinhas,Dinheiro,2,56.94,113.88,,,
2022-03-16,Março,2022,Ração,Cartão de Débito,1,123.57,123.57,,,
2022-03-16,Março,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-03-16,Março,2022,Ração,Cartão de Débito,3,123.57,370.71,,,
2022-03-17,Março,2022,Casinhas,PIX,2,56.94,113.88,,,
2022-03-17,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2022-03-17,Março,2022,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2022-03-17,Março,2022,Ração,Dinheiro,1,123.57,123.57,,,
2022-03-17,Março,2022,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
